"[(a_17-<a_11),(a_11-<a_6),a_6]","[(~a_17-<d_55,a_6),a_6,d_55]","[(~a_17-<d_55,a_6),a_6,d_55]"
"[(~a_19-< ~d_62,a_11),(a_11-<a_6),a_6,~d_62]","[(a_19-< ~d_62,a_11,~d_66),~d_66,(a_11-<a_6),a_6,~d_62]","[(a_19-< ~d_62,a_11,~d_66),~d_66,(a_11-<a_6),a_6,~d_62]"
"[(~a_19-< ~d_62,a_11),(a_11-<a_6),a_6,~d_62]","[(a_19-< ~d_62,a_11,~d_67),~d_67,(a_11-<a_6),a_6,~d_62]","[(a_19-< ~d_62,a_11,~d_67),~d_67,(a_11-<a_6),a_6,~d_62]"
"[(~a_19-< ~d_62,a_11),(a_11-<a_6),a_6,~d_62]","[(a_19-< ~d_62,a_11,d_68),d_68,(a_11-<a_6),a_6,~d_62]","[(a_19-< ~d_62,a_11,d_68),d_68,(a_11-<a_6),a_6,~d_62]"
"[(~a_19-<d_63,a_6),a_6,d_63]","[(a_19-<d_63,d_69,a_6),a_6,d_69,d_63]","[(a_19-<d_63,d_69,a_6),a_6,d_69,d_63]"
"[(~a_19-<d_63,a_6),a_6,d_63]","[(a_19-<d_63,d_70,a_6),a_6,d_70,d_63]","[(a_19-<d_63,d_70,a_6),a_6,d_70,d_63]"
"[(~a_19-<d_64,a_11),(a_11-<a_6),a_6,d_64]","[(a_19-<d_64,a_11,~d_71),~d_71,(a_11-<a_6),a_6,d_64]","[(a_19-<d_64,a_11,~d_71),~d_71,(a_11-<a_6),a_6,d_64]"
"[(~a_19-<a_11,~d_65),~d_65,(a_11-<a_6),a_6]","[(a_19-< ~d_72,a_11,~d_65),~d_65,(a_11-<a_6),a_6,~d_72]","[(a_19-< ~d_72,a_11,~d_65),~d_65,(a_11-<a_6),a_6,~d_72]"
"[(a_19-<a_11),(a_11-<a_6),a_6]","[(~a_19-< ~d_62,a_11),(a_11-<a_6),a_6,~d_62]","[(~a_19-< ~d_62,a_11),(a_11-<a_6),a_6,~d_62]"
"[(a_19-<a_11),(a_11-<a_6),a_6]","[(~a_19-<d_63,a_6),a_6,d_63]","[(~a_19-<d_63,a_6),a_6,d_63]"
"[(a_19-<a_11),(a_11-<a_6),a_6]","[(~a_19-<d_64,a_11),(a_11-<a_6),a_6,d_64]","[(~a_19-<d_64,a_11),(a_11-<a_6),a_6,d_64]"
"[(a_19-<a_11),(a_11-<a_6),a_6]","[(~a_19-<a_11,~d_65),~d_65,(a_11-<a_6),a_6]","[(~a_19-<a_11,~d_65),~d_65,(a_11-<a_6),a_6]"
arg1,arg2,defeater
"[(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]"
"[(a_16-< ~a_17,d_24,~a_18,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,~a_18,d_24,~a_17]","[(~a_16-< ~a_11,~d_28,~a_17,d_24,~a_18),~a_18,d_24,~a_17,~d_28,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7]","[(~a_16-< ~a_11,~d_28,~a_17,d_24,~a_18),~a_18,d_24,~a_17,~d_28,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7]"
"[(a_16-< ~a_17,d_24,~a_18,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,~a_18,d_24,~a_17]","[(~a_16-<d_29,~a_11,~a_17,d_24,~a_18),~a_18,d_24,~a_17,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,d_29]","[(~a_16-<d_29,~a_11,~a_17,d_24,~a_18),~a_18,d_24,~a_17,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,d_29]"
"[(a_16-< ~a_17,d_24,~a_18,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,~a_18,d_24,~a_17]","[(~a_16-< ~a_11,~d_30,~a_17,d_24,~a_18),~a_18,d_24,~a_17,~d_30,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7]","[(~a_16-< ~a_11,~d_30,~a_17,d_24,~a_18),~a_18,d_24,~a_17,~d_30,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7]"
"[(a_16-< ~a_17,d_24,~a_18,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,~a_18,d_24,~a_17]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]"
"[(a_16-< ~a_17,~d_25,~a_18,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,~a_18,~d_25,~a_17]","[(~a_16-< ~a_11,~a_17,~d_31,~a_18,~d_25),~d_25,~a_18,~d_31,~a_17,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7]","[(~a_16-< ~a_11,~a_17,~d_31,~a_18,~d_25),~d_25,~a_18,~d_31,~a_17,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7]"
"[(a_16-< ~a_17,~d_25,~a_18,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,~a_18,~d_25,~a_17]","[(~a_16-< ~a_11,~a_17,~a_18,d_32,~d_25),~d_25,d_32,~a_18,~a_17,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7]","[(~a_16-< ~a_11,~a_17,~a_18,d_32,~d_25),~d_25,d_32,~a_18,~a_17,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7]"
"[(a_16-< ~a_17,~d_25,~a_18,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,~a_18,~d_25,~a_17]","[(~a_16-< ~a_11,~a_17,~a_18,d_33,~d_25),~d_25,d_33,~a_18,~a_17,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7]","[(~a_16-< ~a_11,~a_17,~a_18,d_33,~d_25),~d_25,d_33,~a_18,~a_17,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7]"
"[(a_16-< ~a_17,~d_25,~a_18,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,~a_18,~d_25,~a_17]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]"
"[(a_16-< ~a_17,d_26,~a_18,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,~a_18,d_26,~a_17]","[(~a_16-<d_26,~a_11,~a_17,~a_18,~d_34),~d_34,~a_18,~a_17,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,d_26]","[(~a_16-<d_26,~a_11,~a_17,~a_18,~d_34),~d_34,~a_18,~a_17,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,d_26]"
"[(a_16-< ~a_17,d_26,~a_18,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,~a_18,d_26,~a_17]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]"
"[(a_16-< ~a_17,d_27,~a_18,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,~a_18,d_27,~a_17]","[(~a_16-< ~a_11,d_35,~a_17,~a_18,d_27),d_27,~a_18,~a_17,d_35,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7]","[(~a_16-< ~a_11,d_35,~a_17,~a_18,d_27),d_27,~a_18,~a_17,d_35,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7]"
"[(a_16-< ~a_17,d_27,~a_18,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,~a_18,d_27,~a_17]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]"
"[(~a_16-< ~a_11,~a_17,~a_18),~a_18,~a_17,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7]","[(a_16-< ~a_17,d_24,~a_18,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,~a_18,d_24,~a_17]","[(a_16-< ~a_17,d_24,~a_18,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,~a_18,d_24,~a_17]"
"[(~a_16-< ~a_11,~a_17,~a_18),~a_18,~a_17,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7]","[(a_16-< ~a_17,~d_25,~a_18,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,~a_18,~d_25,~a_17]","[(a_16-< ~a_17,~d_25,~a_18,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,~a_18,~d_25,~a_17]"
"[(~a_16-< ~a_11,~a_17,~a_18),~a_18,~a_17,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7]","[(a_16-< ~a_17,d_26,~a_18,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,~a_18,d_26,~a_17]","[(a_16-< ~a_17,d_26,~a_18,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,~a_18,d_26,~a_17]"
"[(~a_16-< ~a_11,~a_17,~a_18),~a_18,~a_17,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7]","[(a_16-< ~a_17,d_27,~a_18,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,~a_18,d_27,~a_17]","[(a_16-< ~a_17,d_27,~a_18,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,~a_18,d_27,~a_17]"
"[(~a_16-< ~a_11,~a_17,~a_18),~a_18,~a_17,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]"
"[(~a_16-< ~a_11,~d_28,~a_17,d_24,~a_18),~a_18,d_24,~a_17,~d_28,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]"
"[(~a_16-<d_29,~a_11,~a_17,d_24,~a_18),~a_18,d_24,~a_17,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,d_29]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]"
"[(~a_16-< ~a_11,~d_30,~a_17,d_24,~a_18),~a_18,d_24,~a_17,~d_30,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]"
"[(~a_16-< ~a_11,~a_17,~d_31,~a_18,~d_25),~d_25,~a_18,~d_31,~a_17,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]"
"[(~a_16-< ~a_11,~a_17,~a_18,d_32,~d_25),~d_25,d_32,~a_18,~a_17,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]"
"[(~a_16-< ~a_11,~a_17,~a_18,d_33,~d_25),~d_25,d_33,~a_18,~a_17,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]"
"[(~a_16-<d_26,~a_11,~a_17,~a_18,~d_34),~d_34,~a_18,~a_17,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,d_26]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]"
"[(~a_16-< ~a_11,d_35,~a_17,~a_18,d_27),d_27,~a_18,~a_17,d_35,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]"
"[(~a_15-<a_9,a_7,~a_2,d_36),d_36,~a_2,a_7,a_9]","[(a_15-<d_36,d_40,a_9,a_7,~a_2),~a_2,a_7,a_9,d_40,d_36]","[(a_15-<d_36,d_40,a_9,a_7,~a_2),~a_2,a_7,a_9,d_40,d_36]"
"[(~a_15-<a_9,a_7,~a_2,d_36),d_36,~a_2,a_7,a_9]","[(a_15-<d_36,a_9,a_7,~a_2,d_41),d_41,~a_2,a_7,a_9,d_36]","[(a_15-<d_36,a_9,a_7,~a_2,d_41),d_41,~a_2,a_7,a_9,d_36]"
"[(~a_15-< ~d_37,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,~d_37]","[(a_15-< ~d_37,d_42,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,d_42,~d_37]","[(a_15-< ~d_37,d_42,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,d_42,~d_37]"
"[(~a_15-< ~d_37,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,~d_37]","[(a_15-<d_43,~d_37,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,~d_37,d_43]","[(a_15-<d_43,~d_37,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,~d_37,d_43]"
"[(~a_15-< ~d_37,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,~d_37]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]"
"[(~a_15-< ~d_38,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,~d_38]","[(a_15-< ~d_38,d_44,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,d_44,~d_38]","[(a_15-< ~d_38,d_44,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,d_44,~d_38]"
"[(~a_15-< ~d_38,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,~d_38]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]"
"[(~a_15-<d_39,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,d_39]","[(a_15-<d_39,~d_45,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,~d_45,d_39]","[(a_15-<d_39,~d_45,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,~d_45,d_39]"
"[(~a_15-<d_39,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,d_39]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]"
"[(a_15-< ~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7]","[(~a_15-<a_9,a_7,~a_2,d_36),d_36,~a_2,a_7,a_9]","[(~a_15-<a_9,a_7,~a_2,d_36),d_36,~a_2,a_7,a_9]"
"[(a_15-< ~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7]","[(~a_15-< ~d_37,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,~d_37]","[(~a_15-< ~d_37,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,~d_37]"
"[(a_15-< ~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7]","[(~a_15-< ~d_38,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,~d_38]","[(~a_15-< ~d_38,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,~d_38]"
"[(a_15-< ~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7]","[(~a_15-<d_39,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,d_39]","[(~a_15-<d_39,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,d_39]"
"[(a_15-< ~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]"
"[(a_15-< ~d_37,d_42,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,d_42,~d_37]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]"
"[(a_15-<d_43,~d_37,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,~d_37,d_43]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]"
"[(a_15-< ~d_38,d_44,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,d_44,~d_38]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]"
"[(a_15-<d_39,~d_45,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,~d_45,d_39]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]"
"[(~a_21-< ~a_22,a_23,d_46,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,d_46,a_23,~a_22]","[(a_21-< ~a_22,a_23,~a_11,d_50,d_46),d_46,d_50,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,a_23,~a_22]","[(a_21-< ~a_22,a_23,~a_11,d_50,d_46),d_46,d_50,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,a_23,~a_22]"
"[(~a_21-< ~a_22,a_23,d_46,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,d_46,a_23,~a_22]","[(a_21-< ~a_22,a_23,~a_11,d_51,d_46),d_46,d_51,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,a_23,~a_22]","[(a_21-< ~a_22,a_23,~a_11,d_51,d_46),d_46,d_51,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,a_23,~a_22]"
"[(~a_21-< ~a_22,a_23,d_46,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,d_46,a_23,~a_22]","[(a_21-< ~a_22,a_23,~a_11,d_52,d_46),d_46,d_52,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,a_23,~a_22]","[(a_21-< ~a_22,a_23,~a_11,d_52,d_46),d_46,d_52,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,a_23,~a_22]"
"[(~a_21-< ~a_22,a_23,d_46,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,d_46,a_23,~a_22]","[(a_21-< ~a_22,a_23,~a_11,d_53,d_46),d_46,d_53,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,a_23,~a_22]","[(a_21-< ~a_22,a_23,~a_11,d_53,d_46),d_46,d_53,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,a_23,~a_22]"
"[(~a_21-< ~a_22,a_23,d_46,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,d_46,a_23,~a_22]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]"
"[(~a_21-< ~a_22,a_23,d_47,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,d_47,a_23,~a_22]","[(a_21-< ~a_22,a_23,~a_11,d_47,~d_54),~d_54,d_47,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,a_23,~a_22]","[(a_21-< ~a_22,a_23,~a_11,d_47,~d_54),~d_54,d_47,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,a_23,~a_22]"
"[(~a_21-< ~a_22,a_23,d_47,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,d_47,a_23,~a_22]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]"
"[(~a_21-< ~a_22,a_23,~d_48,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,~d_48,a_23,~a_22]","[(a_21-< ~a_22,a_23,~a_11,~d_48,d_55),d_55,~d_48,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,a_23,~a_22]","[(a_21-< ~a_22,a_23,~a_11,~d_48,d_55),d_55,~d_48,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,a_23,~a_22]"
"[(~a_21-< ~a_22,a_23,~d_48,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,~d_48,a_23,~a_22]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]"
"[(~a_21-< ~a_22,a_23,d_49,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,d_49,a_23,~a_22]","[(a_21-< ~a_22,a_23,d_49,~a_11,~d_56),~d_56,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,d_49,a_23,~a_22]","[(a_21-< ~a_22,a_23,d_49,~a_11,~d_56),~d_56,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,d_49,a_23,~a_22]"
"[(~a_21-< ~a_22,a_23,d_49,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,d_49,a_23,~a_22]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]"
"[(a_21-< ~a_11,~a_22,a_23),a_23,~a_22,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7]","[(~a_21-< ~a_22,a_23,d_46,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,d_46,a_23,~a_22]","[(~a_21-< ~a_22,a_23,d_46,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,d_46,a_23,~a_22]"
"[(a_21-< ~a_11,~a_22,a_23),a_23,~a_22,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7]","[(~a_21-< ~a_22,a_23,d_47,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,d_47,a_23,~a_22]","[(~a_21-< ~a_22,a_23,d_47,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,d_47,a_23,~a_22]"
"[(a_21-< ~a_11,~a_22,a_23),a_23,~a_22,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7]","[(~a_21-< ~a_22,a_23,~d_48,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,~d_48,a_23,~a_22]","[(~a_21-< ~a_22,a_23,~d_48,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,~d_48,a_23,~a_22]"
"[(a_21-< ~a_11,~a_22,a_23),a_23,~a_22,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7]","[(~a_21-< ~a_22,a_23,d_49,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,d_49,a_23,~a_22]","[(~a_21-< ~a_22,a_23,d_49,~a_11),(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,d_49,a_23,~a_22]"
"[(a_21-< ~a_11,~a_22,a_23),a_23,~a_22,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]"
"[(a_21-< ~a_22,a_23,~a_11,d_50,d_46),d_46,d_50,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,a_23,~a_22]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]"
"[(a_21-< ~a_22,a_23,~a_11,d_51,d_46),d_46,d_51,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,a_23,~a_22]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]"
"[(a_21-< ~a_22,a_23,~a_11,d_52,d_46),d_46,d_52,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,a_23,~a_22]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]"
"[(a_21-< ~a_22,a_23,~a_11,d_53,d_46),d_46,d_53,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,a_23,~a_22]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]"
"[(a_21-< ~a_22,a_23,~a_11,d_47,~d_54),~d_54,d_47,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,a_23,~a_22]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]"
"[(a_21-< ~a_22,a_23,~a_11,~d_48,d_55),d_55,~d_48,(~a_11-<a_7,~a_2,a_9),a_9,~a_2,a_7,a_23,~a_22]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]","[(~a_20-<a_9,a_7,~d_60,~a_2),~a_2,~d_60,a_7,a_9]"
